company,conm,conml,cik,tic,fyear,report
ames department stores inc,AMES DEPT STORES INC,Ames Dept Stores Inc,6071.0,AMESQ,1987,1.0
ames department stores inc,AMES DEPT STORES INC,Ames Dept Stores Inc,6071.0,AMESQ,1988,1.0
ames department stores inc,AMES DEPT STORES INC,Ames Dept Stores Inc,6071.0,AMESQ,1989,1.0
ames department stores inc,AMES DEPT STORES INC,Ames Dept Stores Inc,6071.0,AMESQ,1990,1.0
ames department stores inc,AMES DEPT STORES INC,Ames Dept Stores Inc,6071.0,AMESQ,1991,1.0
ames department stores inc,AMES DEPT STORES INC,Ames Dept Stores Inc,6071.0,AMESQ,1992,1.0
amerifin corp,AMERIFIN CORP,AmeriFin Corp,46741.0,AFN.3,1983,1.0
amerihealth inc,AMERIHEALTH INC/DE,Amerihealth Inc,,AHH.,1987,1.0
amerihealth inc,AMERIHEALTH INC/DE,Amerihealth Inc,,AHH.,1988,1.0
amerihealth inc,AMERIHEALTH INC/DE,Amerihealth Inc,,AHH.,1989,1.0
amerihealth inc,AMERIHEALTH INC/DE,Amerihealth Inc,,AHH.,1990,1.0
amerihealth inc,AMERIHEALTH INC/DE,Amerihealth Inc,,AHH.,1991,1.0
amerihealth inc,AMERIHEALTH INC/DE,Amerihealth Inc,,AHH.,1992,1.0
ametek inc,AMETEK INC,AMETEK Inc,1037868.0,AME,1980,1.0
ametek inc,AMETEK INC,AMETEK Inc,1037868.0,AME,1981,1.0
ametek inc,AMETEK INC,AMETEK Inc,1037868.0,AME,1982,1.0
ametek inc,AMETEK INC,AMETEK Inc,1037868.0,AME,1983,1.0
ametek inc,AMETEK INC,AMETEK Inc,1037868.0,AME,1984,1.0
ametek inc,AMETEK INC,AMETEK Inc,1037868.0,AME,1985,1.0
ametek inc,AMETEK INC,AMETEK Inc,1037868.0,AME,1986,1.0
ametek inc,AMETEK INC,AMETEK Inc,1037868.0,AME,1987,1.0
ametek inc,AMETEK INC,AMETEK Inc,1037868.0,AME,1988,1.0
ametek inc,AMETEK INC,AMETEK Inc,1037868.0,AME,1989,1.0
ametek inc,AMETEK INC,AMETEK Inc,1037868.0,AME,1990,1.0
ametek inc,AMETEK INC,AMETEK Inc,1037868.0,AME,1991,1.0
ametek inc,AMETEK INC,AMETEK Inc,1037868.0,AME,1992,1.0
ametek inc,AMETEK INC,AMETEK Inc,1037868.0,AME,1993,1.0
ametek inc,AMETEK INC,AMETEK Inc,1037868.0,AME,1994,1.0
amfac inc,AMFAC INC,Amfac Inc,6097.0,AMA.1,1980,1.0
amfac inc,AMFAC INC,Amfac Inc,6097.0,AMA.1,1981,1.0
amfac inc,AMFAC INC,Amfac Inc,6097.0,AMA.1,1982,1.0
amfac inc,AMFAC INC,Amfac Inc,6097.0,AMA.1,1983,1.0
amfac inc,AMFAC INC,Amfac Inc,6097.0,AMA.1,1984,1.0
amfac inc,AMFAC INC,Amfac Inc,6097.0,AMA.1,1985,1.0
amfac inc,AMFAC INC,Amfac Inc,6097.0,AMA.1,1986,1.0
amfac inc,AMFAC INC,Amfac Inc,6097.0,AMA.1,1987,1.0
new american shoe co inc,NEW AMERICAN SHOE CO,New American Shoe Co,832474.0,NASO,1988,1.0
amp inc,AMP INC,AMP Inc,6164.0,AMP.2,1980,1.0
amp inc,AMP INC,AMP Inc,6164.0,AMP.2,1981,1.0
amp inc,AMP INC,AMP Inc,6164.0,AMP.2,1982,1.0
amp inc,AMP INC,AMP Inc,6164.0,AMP.2,1983,1.0
amp inc,AMP INC,AMP Inc,6164.0,AMP.2,1984,1.0
amp inc,AMP INC,AMP Inc,6164.0,AMP.2,1985,1.0
amp inc,AMP INC,AMP Inc,6164.0,AMP.2,1986,1.0
amp inc,AMP INC,AMP Inc,6164.0,AMP.2,1987,1.0
amp inc,AMP INC,AMP Inc,6164.0,AMP.2,1988,1.0
amp inc,AMP INC,AMP Inc,6164.0,AMP.2,1989,1.0
pamcor inc,AMP INC,AMP Inc,6164.0,AMP.2,1989,1.0
amp inc,AMP INC,AMP Inc,6164.0,AMP.2,1990,1.0
amp inc,AMP INC,AMP Inc,6164.0,AMP.2,1991,1.0
amp inc,AMP INC,AMP Inc,6164.0,AMP.2,1992,1.0
amp inc,AMP INC,AMP Inc,6164.0,AMP.2,1993,1.0
amp inc,AMP INC,AMP Inc,6164.0,AMP.2,1994,1.0
amoco corp,AMOCO CORP,Amoco Corp,93397.0,AN.2,1985,1.0
amoco corp,AMOCO CORP,Amoco Corp,93397.0,AN.2,1986,1.0
amoco corp,AMOCO CORP,Amoco Corp,93397.0,AN.2,1987,1.0
amoco corp,AMOCO CORP,Amoco Corp,93397.0,AN.2,1988,1.0
amoco corp,AMOCO CORP,Amoco Corp,93397.0,AN.2,1989,1.0
amoco corp,AMOCO CORP,Amoco Corp,93397.0,AN.2,1990,1.0
amoco corp,AMOCO CORP,Amoco Corp,93397.0,AN.2,1991,1.0
amoco corp,AMOCO CORP,Amoco Corp,93397.0,AN.2,1992,1.0
amoco corp,AMOCO CORP,Amoco Corp,93397.0,AN.2,1993,1.0
amoco corp,AMOCO CORP,Amoco Corp,93397.0,AN.2,1994,1.0
ampal american israel corp,AMPAL-AMERICAN ISRAEL CORP,Ampal-American Israel Corp,731859.0,AMPLQ,1984,1.0
ampal american israel corp,AMPAL-AMERICAN ISRAEL CORP,Ampal-American Israel Corp,731859.0,AMPLQ,1985,1.0
ampal american israel corp,AMPAL-AMERICAN ISRAEL CORP,Ampal-American Israel Corp,731859.0,AMPLQ,1986,1.0
ampal american israel corp,AMPAL-AMERICAN ISRAEL CORP,Ampal-American Israel Corp,731859.0,AMPLQ,1987,1.0
ampal american israel corp,AMPAL-AMERICAN ISRAEL CORP,Ampal-American Israel Corp,731859.0,AMPLQ,1988,1.0
ampal american israel corp,AMPAL-AMERICAN ISRAEL CORP,Ampal-American Israel Corp,731859.0,AMPLQ,1989,1.0
ampal american israel corp,AMPAL-AMERICAN ISRAEL CORP,Ampal-American Israel Corp,731859.0,AMPLQ,1990,1.0
ampal american israel corp,AMPAL-AMERICAN ISRAEL CORP,Ampal-American Israel Corp,731859.0,AMPLQ,1991,1.0
ampal american israel corp,AMPAL-AMERICAN ISRAEL CORP,Ampal-American Israel Corp,731859.0,AMPLQ,1993,1.0
ampal american israel corp,AMPAL-AMERICAN ISRAEL CORP,Ampal-American Israel Corp,731859.0,AMPLQ,1994,1.0
ampco pittsburgh corp,AMPCO-PITTSBURGH CORP,Ampco-Pittsburgh Corp,6176.0,AP,1980,1.0
ampco pittsburgh corp,AMPCO-PITTSBURGH CORP,Ampco-Pittsburgh Corp,6176.0,AP,1981,1.0
ampco pittsburgh corp,AMPCO-PITTSBURGH CORP,Ampco-Pittsburgh Corp,6176.0,AP,1982,1.0
ampco pittsburgh corp,AMPCO-PITTSBURGH CORP,Ampco-Pittsburgh Corp,6176.0,AP,1983,1.0
ampco pittsburgh corp,AMPCO-PITTSBURGH CORP,Ampco-Pittsburgh Corp,6176.0,AP,1984,1.0
ampco pittsburgh corp,AMPCO-PITTSBURGH CORP,Ampco-Pittsburgh Corp,6176.0,AP,1985,1.0
ampco pittsburgh corp,AMPCO-PITTSBURGH CORP,Ampco-Pittsburgh Corp,6176.0,AP,1986,1.0
ampco pittsburgh corp,AMPCO-PITTSBURGH CORP,Ampco-Pittsburgh Corp,6176.0,AP,1987,1.0
ampco pittsburgh corp,AMPCO-PITTSBURGH CORP,Ampco-Pittsburgh Corp,6176.0,AP,1988,1.0
ampco pittsburgh corp,AMPCO-PITTSBURGH CORP,Ampco-Pittsburgh Corp,6176.0,AP,1989,1.0
ampco pittsburgh corp,AMPCO-PITTSBURGH CORP,Ampco-Pittsburgh Corp,6176.0,AP,1990,1.0
ampco pittsburgh corp,AMPCO-PITTSBURGH CORP,Ampco-Pittsburgh Corp,6176.0,AP,1991,1.0
amrep corp,AMREP CORP,AMREP Corp.,6207.0,AXR,1980,1.0
amrep corp,AMREP CORP,AMREP Corp.,6207.0,AXR,1981,1.0
amrep corp,AMREP CORP,AMREP Corp.,6207.0,AXR,1982,1.0
amrep corp,AMREP CORP,AMREP Corp.,6207.0,AXR,1983,1.0
amrep corp,AMREP CORP,AMREP Corp.,6207.0,AXR,1984,1.0
amrep corp,AMREP CORP,AMREP Corp.,6207.0,AXR,1985,1.0
amrep corp,AMREP CORP,AMREP Corp.,6207.0,AXR,1986,1.0
amrep corp,AMREP CORP,AMREP Corp.,6207.0,AXR,1987,1.0
amrep corp,AMREP CORP,AMREP Corp.,6207.0,AXR,1988,1.0
amrep corp,AMREP CORP,AMREP Corp.,6207.0,AXR,1989,1.0
amrep corp,AMREP CORP,AMREP Corp.,6207.0,AXR,1990,1.0
amrep corp,AMREP CORP,AMREP Corp.,6207.0,AXR,1991,1.0
amrep corp,AMREP CORP,AMREP Corp.,6207.0,AXR,1992,1.0
amrep corp,AMREP CORP,AMREP Corp.,6207.0,AXR,1993,1.0
amrep corp,AMREP CORP,AMREP Corp.,6207.0,AXR,1994,1.0
amrep corp,AMREP CORP,AMREP Corp.,6207.0,AXR,1995,1.0
amsouth bancorporation,AMSOUTH BANCORPORATION,AmSouth Bancorporation,3133.0,ASO.1,1981,1.0
amsouth bancorporation,AMSOUTH BANCORPORATION,AmSouth Bancorporation,3133.0,ASO.1,1982,1.0
amsouth bancorporation,AMSOUTH BANCORPORATION,AmSouth Bancorporation,3133.0,ASO.1,1983,1.0
amsouth bancorporation,AMSOUTH BANCORPORATION,AmSouth Bancorporation,3133.0,ASO.1,1984,1.0
amsouth bancorporation,AMSOUTH BANCORPORATION,AmSouth Bancorporation,3133.0,ASO.1,1985,1.0
amsouth bancorporation,AMSOUTH BANCORPORATION,AmSouth Bancorporation,3133.0,ASO.1,1986,1.0
amsouth bancorporation,AMSOUTH BANCORPORATION,AmSouth Bancorporation,3133.0,ASO.1,1987,1.0
amsouth bancorporation,AMSOUTH BANCORPORATION,AmSouth Bancorporation,3133.0,ASO.1,1988,1.0
amsouth bancorporation,AMSOUTH BANCORPORATION,AmSouth Bancorporation,3133.0,ASO.1,1989,1.0
amsouth bancorporation,AMSOUTH BANCORPORATION,AmSouth Bancorporation,3133.0,ASO.1,1990,1.0
amsouth bancorporation,AMSOUTH BANCORPORATION,AmSouth Bancorporation,3133.0,ASO.1,1991,1.0
amsouth bancorporation,AMSOUTH BANCORPORATION,AmSouth Bancorporation,3133.0,ASO.1,1992,1.0
amsouth bancorporation,AMSOUTH BANCORPORATION,AmSouth Bancorporation,3133.0,ASO.1,1993,1.0
amsouth bancorporation,AMSOUTH BANCORPORATION,AmSouth Bancorporation,3133.0,ASO.1,1994,1.0
amstar corp,AMSTAR CORP,Amstar Corp,807711.0,4072A,1980,1.0
amstar corp,AMSTAR CORP,Amstar Corp,807711.0,4072A,1981,1.0
amstar corp,AMSTAR CORP,Amstar Corp,807711.0,4072A,1982,1.0
amstar corp,AMSTAR CORP,Amstar Corp,807711.0,4072A,1983,1.0
amsted industries inc,AMSTED INDUSTRIES,Amsted Industries,6216.0,4936C,1980,1.0
amsted industries inc,AMSTED INDUSTRIES,Amsted Industries,6216.0,4936C,1981,1.0
amsted industries inc,AMSTED INDUSTRIES,Amsted Industries,6216.0,4936C,1982,1.0
amsted industries inc,AMSTED INDUSTRIES,Amsted Industries,6216.0,4936C,1983,1.0
amsted industries inc,AMSTED INDUSTRIES,Amsted Industries,6216.0,4936C,1984,1.0
amsted industries inc,AMSTED INDUSTRIES,Amsted Industries,6216.0,4936C,1985,1.0
anacomp inc,ANACOMP INC,Anacomp Inc,6260.0,ANCPA,1982,1.0
anacomp inc,ANACOMP INC,Anacomp Inc,6260.0,ANCPA,1983,1.0
anacomp inc,ANACOMP INC,Anacomp Inc,6260.0,ANCPA,1984,1.0
anacomp inc,ANACOMP INC,Anacomp Inc,6260.0,ANCPA,1985,1.0
anacomp inc,ANACOMP INC,Anacomp Inc,6260.0,ANCPA,1986,1.0
anacomp inc,ANACOMP INC,Anacomp Inc,6260.0,ANCPA,1987,1.0
anacomp inc,ANACOMP INC,Anacomp Inc,6260.0,ANCPA,1988,1.0
anacomp inc,ANACOMP INC,Anacomp Inc,6260.0,ANCPA,1989,1.0
anacomp inc,ANACOMP INC,Anacomp Inc,6260.0,ANCPA,1990,1.0
anacomp inc,ANACOMP INC,Anacomp Inc,6260.0,ANCPA,1991,1.0
anacomp inc,ANACOMP INC,Anacomp Inc,6260.0,ANCPA,1992,1.0
anacomp inc,ANACOMP INC,Anacomp Inc,6260.0,ANCPA,1993,1.0
anacomp inc,ANACOMP INC,Anacomp Inc,6260.0,ANCPA,1994,1.0
anacomp inc,ANACOMP INC,Anacomp Inc,6260.0,ANCPA,1995,1.0
analog devices inc,ANALOG DEVICES,Analog Devices Inc.,6281.0,ADI,1980,1.0
analog devices inc,ANALOG DEVICES,Analog Devices Inc.,6281.0,ADI,1981,1.0
analog devices inc,ANALOG DEVICES,Analog Devices Inc.,6281.0,ADI,1982,1.0
analog devices inc,ANALOG DEVICES,Analog Devices Inc.,6281.0,ADI,1983,1.0
analog devices inc,ANALOG DEVICES,Analog Devices Inc.,6281.0,ADI,1984,1.0
analog devices inc,ANALOG DEVICES,Analog Devices Inc.,6281.0,ADI,1985,1.0
analog devices inc,ANALOG DEVICES,Analog Devices Inc.,6281.0,ADI,1986,1.0
analog devices inc,ANALOG DEVICES,Analog Devices Inc.,6281.0,ADI,1987,1.0
analog devices inc,ANALOG DEVICES,Analog Devices Inc.,6281.0,ADI,1988,1.0
analog devices inc,ANALOG DEVICES,Analog Devices Inc.,6281.0,ADI,1989,1.0
analog devices inc,ANALOG DEVICES,Analog Devices Inc.,6281.0,ADI,1990,1.0
analog devices inc,ANALOG DEVICES,Analog Devices Inc.,6281.0,ADI,1991,1.0
analog devices inc,ANALOG DEVICES,Analog Devices Inc.,6281.0,ADI,1992,1.0
analog devices inc,ANALOG DEVICES,Analog Devices Inc.,6281.0,ADI,1993,1.0
analog devices inc,ANALOG DEVICES,Analog Devices Inc.,6281.0,ADI,1994,1.0
anchor hocking corp,ANCHOR HOCKING CORP,Anchor Hocking Corp,6332.0,ARH.1,1980,1.0
anchor hocking corp,ANCHOR HOCKING CORP,Anchor Hocking Corp,6332.0,ARH.1,1981,1.0
anchor hocking corp,ANCHOR HOCKING CORP,Anchor Hocking Corp,6332.0,ARH.1,1982,1.0
anchor hocking corp,ANCHOR HOCKING CORP,Anchor Hocking Corp,6332.0,ARH.1,1983,1.0
anchor hocking corp,ANCHOR HOCKING CORP,Anchor Hocking Corp,6332.0,ARH.1,1984,1.0
anchor hocking corp,ANCHOR HOCKING CORP,Anchor Hocking Corp,6332.0,ARH.1,1985,1.0
anchor hocking corp,ANCHOR HOCKING CORP,Anchor Hocking Corp,6332.0,ARH.1,1986,1.0
andal corp,ANDAL CORP,Andal Corp,70262.0,3ADLN,1984,1.0
andal corp,ANDAL CORP,Andal Corp,70262.0,3ADLN,1985,1.0
andal corp,ANDAL CORP,Andal Corp,70262.0,3ADLN,1986,1.0
andal corp,ANDAL CORP,Andal Corp,70262.0,3ADLN,1987,1.0
andal corp,ANDAL CORP,Andal Corp,70262.0,3ADLN,1988,1.0
andal corp,ANDAL CORP,Andal Corp,70262.0,3ADLN,1989,1.0
andal corp,ANDAL CORP,Andal Corp,70262.0,3ADLN,1990,1.0
andal corp,ANDAL CORP,Andal Corp,70262.0,3ADLN,1991,1.0
anderson clayton & co,ANDERSON CLAYTON & CO,Anderson Clayton & Co,6410.0,AYL.1,1980,1.0
anderson clayton & co,ANDERSON CLAYTON & CO,Anderson Clayton & Co,6410.0,AYL.1,1981,1.0
anderson clayton & co,ANDERSON CLAYTON & CO,Anderson Clayton & Co,6410.0,AYL.1,1982,1.0
anderson clayton & co,ANDERSON CLAYTON & CO,Anderson Clayton & Co,6410.0,AYL.1,1983,1.0
anderson clayton & co,ANDERSON CLAYTON & CO,Anderson Clayton & Co,6410.0,AYL.1,1984,1.0
anderson clayton & co,ANDERSON CLAYTON & CO,Anderson Clayton & Co,6410.0,AYL.1,1985,1.0
anderson clayton & co,ANDERSON CLAYTON & CO,Anderson Clayton & Co,6410.0,AYL.1,1986,1.0
anderson greenwood & co,ANDERSON GREENWOOD & CO,Anderson Greenwood & Co,6432.0,AGV.1,1981,1.0
anderson greenwood & co,ANDERSON GREENWOOD & CO,Anderson Greenwood & Co,6432.0,AGV.1,1982,1.0
anderson greenwood & co,ANDERSON GREENWOOD & CO,Anderson Greenwood & Co,6432.0,AGV.1,1983,1.0
anderson greenwood & co,ANDERSON GREENWOOD & CO,Anderson Greenwood & Co,6432.0,AGV.1,1984,1.0
anderson jacobson inc,ANDERSON JACOBSON INC,Anderson Jacobson Inc,,AJ.1,1985,1.0
anderson jacobson inc,ANDERSON JACOBSON INC,Anderson Jacobson Inc,,AJ.1,1986,1.0
anderson jacobson inc,ANDERSON JACOBSON INC,Anderson Jacobson Inc,,AJ.1,1987,1.0
andrea electronics corp,ANDREA ELECTRONICS CORP,Andrea Electronics Corp,6494.0,ANDR,1991,1.0
andrea electronics corp,ANDREA ELECTRONICS CORP,Andrea Electronics Corp,6494.0,ANDR,1994,1.0
angeles corp,ANGELES CORP,Angeles Corp,316315.0,ANGC,1985,1.0
angeles corp,ANGELES CORP,Angeles Corp,316315.0,ANGC,1986,1.0
angeles corp,ANGELES CORP,Angeles Corp,316315.0,ANGC,1987,1.0
angeles corp,ANGELES CORP,Angeles Corp,316315.0,ANGC,1988,1.0
angeles corp,ANGELES CORP,Angeles Corp,316315.0,ANGC,1989,1.0
angeles corp,ANGELES CORP,Angeles Corp,316315.0,ANGC,1990,1.0
angeles corp ca,ANGELES CORP,Angeles Corp,316315.0,ANGC,1991,1.0
angeles corp ca,ANGELES CORP,Angeles Corp,316315.0,ANGC,1992,1.0
angelica corp,ANGELICA CORP,Angelica Corp,6571.0,AGL.1,1980,1.0
angelica corp,ANGELICA CORP,Angelica Corp,6571.0,AGL.1,1981,1.0
angelica corp,ANGELICA CORP,Angelica Corp,6571.0,AGL.1,1982,1.0
angelica corp,ANGELICA CORP,Angelica Corp,6571.0,AGL.1,1983,1.0
angelica corp,ANGELICA CORP,Angelica Corp,6571.0,AGL.1,1984,1.0
angelica corp,ANGELICA CORP,Angelica Corp,6571.0,AGL.1,1985,1.0
angelica corp,ANGELICA CORP,Angelica Corp,6571.0,AGL.1,1986,1.0
angelica corp,ANGELICA CORP,Angelica Corp,6571.0,AGL.1,1987,1.0
angelica corp,ANGELICA CORP,Angelica Corp,6571.0,AGL.1,1989,1.0
angelica corp,ANGELICA CORP,Angelica Corp,6571.0,AGL.1,1990,1.0
angelica corp,ANGELICA CORP,Angelica Corp,6571.0,AGL.1,1991,1.0
angelica corp,ANGELICA CORP,Angelica Corp,6571.0,AGL.1,1994,1.0
anheuser busch cos inc,ANHEUSER-BUSCH COS INC,Anheuser-Busch Companies Inc,310569.0,BUD.2,1980,1.0
anheuser busch cos inc,ANHEUSER-BUSCH COS INC,Anheuser-Busch Companies Inc,310569.0,BUD.2,1981,1.0
anheuser busch cos inc,ANHEUSER-BUSCH COS INC,Anheuser-Busch Companies Inc,310569.0,BUD.2,1982,1.0
anheuser busch cos inc,ANHEUSER-BUSCH COS INC,Anheuser-Busch Companies Inc,310569.0,BUD.2,1983,1.0
anheuser busch cos inc,ANHEUSER-BUSCH COS INC,Anheuser-Busch Companies Inc,310569.0,BUD.2,1984,1.0
anheuser busch cos inc,ANHEUSER-BUSCH COS INC,Anheuser-Busch Companies Inc,310569.0,BUD.2,1985,1.0
anheuser busch cos inc,ANHEUSER-BUSCH COS INC,Anheuser-Busch Companies Inc,310569.0,BUD.2,1986,1.0
anheuser busch cos inc,ANHEUSER-BUSCH COS INC,Anheuser-Busch Companies Inc,310569.0,BUD.2,1987,1.0
anheuser busch cos inc,ANHEUSER-BUSCH COS INC,Anheuser-Busch Companies Inc,310569.0,BUD.2,1988,1.0
anheuser busch cos inc,ANHEUSER-BUSCH COS INC,Anheuser-Busch Companies Inc,310569.0,BUD.2,1989,1.0
anheuser busch companies inc,ANHEUSER-BUSCH COS INC,Anheuser-Busch Companies Inc,310569.0,BUD.2,1990,1.0
anheuser busch companies inc,ANHEUSER-BUSCH COS INC,Anheuser-Busch Companies Inc,310569.0,BUD.2,1991,1.0
anheuser busch companies inc,ANHEUSER-BUSCH COS INC,Anheuser-Busch Companies Inc,310569.0,BUD.2,1992,1.0
anheuser busch companies inc,ANHEUSER-BUSCH COS INC,Anheuser-Busch Companies Inc,310569.0,BUD.2,1993,1.0
anixter bros inc,ANIXTER BROS INC,Anixter Brothers Inc,,ANX.1,1980,1.0
anixter bros inc,ANIXTER BROS INC,Anixter Brothers Inc,,ANX.1,1981,1.0
anixter bros inc,ANIXTER BROS INC,Anixter Brothers Inc,,ANX.1,1982,1.0
anixter bros inc,ANIXTER BROS INC,Anixter Brothers Inc,,ANX.1,1983,1.0
anixter bros inc,ANIXTER BROS INC,Anixter Brothers Inc,,ANX.1,1984,1.0
anixter bros inc,ANIXTER BROS INC,Anixter Brothers Inc,,ANX.1,1985,1.0
anixter bros inc,ANIXTER BROS INC,Anixter Brothers Inc,,ANX.1,1986,1.0
anta corp,ANTA CORP,Anta Corp,6701.0,ANA.2,1982,1.0
anta corp,ANTA CORP,Anta Corp,6701.0,ANA.2,1983,1.0
anta corp,ANTA CORP,Anta Corp,6701.0,ANA.2,1984,1.0
anthem electronics inc,ANTHEM ELECTRONICS INC,Anthem Electronics Inc,727120.0,ATM.1,1985,1.0
anthem electronics inc,ANTHEM ELECTRONICS INC,Anthem Electronics Inc,727120.0,ATM.1,1986,1.0
anthem electronics inc,ANTHEM ELECTRONICS INC,Anthem Electronics Inc,727120.0,ATM.1,1987,1.0
anthem electronics inc,ANTHEM ELECTRONICS INC,Anthem Electronics Inc,727120.0,ATM.1,1988,1.0
anthem electronics inc,ANTHEM ELECTRONICS INC,Anthem Electronics Inc,727120.0,ATM.1,1989,1.0
anthem electronics inc,ANTHEM ELECTRONICS INC,Anthem Electronics Inc,727120.0,ATM.1,1990,1.0
anthem electronics inc,ANTHEM ELECTRONICS INC,Anthem Electronics Inc,727120.0,ATM.1,1991,1.0
anthony industries inc,K2 INC,K2 Inc.,6720.0,KTO,1980,1.0
anthony industries inc,K2 INC,K2 Inc.,6720.0,KTO,1981,1.0
anthony industries inc,K2 INC,K2 Inc.,6720.0,KTO,1982,1.0
anthony industries inc,K2 INC,K2 Inc.,6720.0,KTO,1983,1.0
anthony industries inc,K2 INC,K2 Inc.,6720.0,KTO,1984,1.0
anthony industries inc,K2 INC,K2 Inc.,6720.0,KTO,1985,1.0
anthony industries inc,K2 INC,K2 Inc.,6720.0,KTO,1986,1.0
anthony industries inc,K2 INC,K2 Inc.,6720.0,KTO,1987,1.0
anthony industries inc,K2 INC,K2 Inc.,6720.0,KTO,1988,1.0
anthony industries inc,K2 INC,K2 Inc.,6720.0,KTO,1989,1.0
anthony industries inc,K2 INC,K2 Inc.,6720.0,KTO,1990,1.0
anthony industries inc,K2 INC,K2 Inc.,6720.0,KTO,1991,1.0
benson eyecare corp,K2 INC,K2 Inc.,6720.0,KTO,1992,1.0
anthony industries inc,K2 INC,K2 Inc.,6720.0,KTO,1993,1.0
benson eyecare corp,K2 INC,K2 Inc.,6720.0,KTO,1993,1.0
benson eyecare corp,K2 INC,K2 Inc.,6720.0,KTO,1994,1.0
apache corp,APACHE CORP,Apache Corp,6769.0,APA,1980,1.0
apache corp,APACHE CORP,Apache Corp,6769.0,APA,1981,1.0
apache corp,APACHE CORP,Apache Corp,6769.0,APA,1982,1.0
apache corp,APACHE CORP,Apache Corp,6769.0,APA,1983,1.0
apache corp,APACHE CORP,Apache Corp,6769.0,APA,1984,1.0
apache corp,APACHE CORP,Apache Corp,6769.0,APA,1985,1.0
apache corp,APACHE CORP,Apache Corp,6769.0,APA,1986,1.0
apache corp,APACHE CORP,Apache Corp,6769.0,APA,1987,1.0
apache corp,APACHE CORP,Apache Corp,6769.0,APA,1988,1.0
apache corp,APACHE CORP,Apache Corp,6769.0,APA,1989,1.0
